Date,Close
2015-12-29,"$13,245.75 "
2015-12-30,"$13,142.29 "
2015-12-31,"$13,009.95 "
2016-01-04,"$12,927.15 "
2016-01-05,"$12,920.14 "
2016-01-06,"$12,726.80 "
2016-01-07,"$12,448.21 "
2016-01-08,"$12,445.45 "
2016-01-11,"$12,319.25 "
2016-01-12,"$12,373.90 "
2016-01-13,"$12,170.41 "
2016-01-14,"$12,336.03 "
2016-01-15,"$12,073.46 "
2016-01-18,"$11,942.17 "
2016-01-19,"$12,002.24 "
2016-01-20,"$11,843.11 "
2016-01-21,"$12,035.86 "
2016-01-22,"$12,389.58 "
2016-01-25,"$12,143.16 "
2016-01-26,"$12,331.32 "
2016-01-27,"$12,377.77 "
2016-01-28,"$12,591.93 "
2016-01-29,"$12,822.13 "
2016-02-01,"$12,674.37 "
2016-02-02,"$12,442.26 "
2016-02-03,"$12,593.02 "
2016-02-04,"$12,774.50 "
2016-02-05,"$12,763.99 "
2016-02-08,"$12,535.40 "
2016-02-09,"$12,282.65 "
2016-02-10,"$12,185.72 "
2016-02-11,"$12,087.37 "
2016-02-12,"$12,381.24 "
2016-02-16,"$12,554.98 "
2016-02-17,"$12,867.16 "
2016-02-18,"$12,931.36 "
2016-02-19,"$12,813.40 "
2016-02-22,"$12,845.63 "
2016-02-23,"$12,763.44 "
2016-02-24,"$12,740.27 "
2016-02-25,"$12,753.60 "
2016-02-26,"$12,797.79 "
2016-02-29,"$12,860.35 "
2016-03-01,"$12,982.10 "
2016-03-02,"$13,017.93 "
2016-03-03,"$13,123.65 "
2016-03-04,"$13,212.50 "
2016-03-07,"$13,383.60 "
2016-03-08,"$13,311.05 "
2016-03-09,"$13,392.90 "
2016-03-10,"$13,379.14 "
2016-03-11,"$13,522.00 "
2016-03-14,"$13,477.54 "
2016-03-15,"$13,400.31 "
2016-03-16,"$13,478.13 "
2016-03-17,"$13,621.30 "
2016-03-18,"$13,497.07 "
2016-03-21,"$13,561.09 "
2016-03-22,"$13,493.49 "
2016-03-23,"$13,379.48 "
2016-03-24,"$13,358.11 "
2016-03-28,"$13,390.19 "
2016-03-29,"$13,426.23 "
2016-03-30,"$13,503.98 "
2016-03-31,"$13,494.36 "
2016-04-01,"$13,440.44 "
2016-04-04,"$13,336.15 "
2016-04-05,"$13,304.66 "
2016-04-06,"$13,347.46 "
2016-04-07,"$13,266.44 "
2016-04-08,"$13,396.73 "
2016-04-11,"$13,422.76 "
2016-04-12,"$13,581.42 "
2016-04-13,"$13,671.35 "
2016-04-14,"$13,668.29 "
2016-04-15,"$13,637.20 "
2016-04-18,"$13,719.82 "
2016-04-19,"$13,867.28 "
2016-04-20,"$13,911.29 "
2016-04-21,"$13,881.20 "
2016-04-22,"$13,874.00 "
2016-04-25,"$13,795.99 "
2016-04-26,"$13,809.44 "
2016-04-27,"$13,887.66 "
2016-04-28,"$13,886.43 "
2016-04-29,"$13,951.45 "
2016-05-02,"$13,865.63 "
2016-05-03,"$13,707.68 "
2016-05-04,"$13,632.00 "
2016-05-05,"$13,632.01 "
2016-05-06,"$13,701.47 "
2016-05-09,"$13,563.84 "
2016-05-10,"$13,775.19 "
2016-05-11,"$13,788.21 "
2016-05-12,"$13,787.80 "
2016-05-13,"$13,748.58 "
2016-05-16,"$13,893.49 "
2016-05-17,"$13,917.10 "
2016-05-18,"$13,826.01 "
2016-05-19,"$13,817.32 "
2016-05-20,"$13,919.58 "
2016-05-24,"$13,952.85 "
2016-05-25,"$14,053.74 "
2016-05-26,"$14,049.20 "
2016-05-27,"$14,105.23 "
2016-05-30,"$14,086.67 "
2016-05-31,"$14,065.78 "
2016-06-01,"$14,063.54 "
2016-06-02,"$14,136.99 "
2016-06-03,"$14,226.78 "
2016-06-06,"$14,276.16 "
2016-06-07,"$14,365.61 "
2016-06-08,"$14,313.10 "
2016-06-09,"$14,240.02 "
2016-06-10,"$14,037.54 "
2016-06-13,"$13,993.88 "
2016-06-14,"$13,884.23 "
2016-06-15,"$13,923.45 "
2016-06-16,"$13,882.41 "
2016-06-17,"$13,901.77 "
2016-06-20,"$14,015.14 "
2016-06-21,"$14,012.32 "
2016-06-22,"$14,003.81 "
2016-06-23,"$14,131.38 "
2016-06-24,"$13,891.88 "
2016-06-27,"$13,689.79 "
2016-06-28,"$13,842.69 "
2016-06-29,"$14,036.74 "
2016-06-30,"$14,064.54 "
2016-07-04,"$14,258.87 "
2016-07-05,"$14,219.57 "
2016-07-06,"$14,231.06 "
2016-07-07,"$14,134.46 "
2016-07-08,"$14,259.84 "
2016-07-11,"$14,361.88 "
2016-07-12,"$14,477.67 "
2016-07-13,"$14,493.80 "
2016-07-14,"$14,514.52 "
2016-07-15,"$14,482.42 "
2016-07-18,"$14,532.40 "
2016-07-19,"$14,524.61 "
2016-07-20,"$14,533.57 "
2016-07-21,"$14,565.83 "
2016-07-22,"$14,600.66 "
2016-07-25,"$14,498.10 "
2016-07-26,"$14,550.00 "
2016-07-27,"$14,546.54 "
2016-07-28,"$14,552.72 "
2016-07-29,"$14,582.74 "
2016-08-02,"$14,477.01 "
2016-08-03,"$14,512.05 "
2016-08-04,"$14,528.78 "
2016-08-05,"$14,648.77 "
2016-08-08,"$14,755.62 "
2016-08-09,"$14,801.23 "
2016-08-10,"$14,775.04 "
2016-08-11,"$14,796.06 "
2016-08-12,"$14,747.45 "
2016-08-15,"$14,777.02 "
2016-08-16,"$14,703.44 "
2016-08-17,"$14,697.60 "
2016-08-18,"$14,695.68 "
2016-08-19,"$14,687.46 "
2016-08-22,"$14,748.19 "
2016-08-23,"$14,764.77 "
2016-08-24,"$14,626.24 "
2016-08-25,"$14,630.72 "
2016-08-26,"$14,639.88 "
2016-08-29,"$14,681.97 "
2016-08-30,"$14,684.85 "
2016-08-31,"$14,597.95 "
2016-09-01,"$14,683.91 "
2016-09-02,"$14,795.70 "
2016-09-06,"$14,813.02 "
2016-09-07,"$14,796.75 "
2016-09-08,"$14,803.26 "
2016-09-09,"$14,540.00 "
2016-09-12,"$14,597.14 "
2016-09-13,"$14,349.10 "
2016-09-14,"$14,366.46 "
2016-09-15,"$14,503.67 "
2016-09-16,"$14,450.69 "
2016-09-19,"$14,496.23 "
2016-09-20,"$14,521.98 "
2016-09-21,"$14,710.82 "
2016-09-22,"$14,797.18 "
2016-09-23,"$14,697.93 "
2016-09-26,"$14,619.46 "
2016-09-27,"$14,558.04 "
2016-09-28,"$14,731.43 "
2016-09-29,"$14,754.55 "
2016-09-30,"$14,725.86 "
2016-10-03,"$14,689.04 "
2016-10-04,"$14,521.01 "
2016-10-05,"$14,610.58 "
2016-10-06,"$14,595.50 "
2016-10-07,"$14,566.26 "
2016-10-11,"$14,549.60 "
2016-10-12,"$14,618.97 "
2016-10-13,"$14,643.71 "
2016-10-14,"$14,584.99 "
2016-10-17,"$14,596.52 "
2016-10-18,"$14,752.25 "
2016-10-19,"$14,840.49 "
2016-10-20,"$14,847.92 "
2016-10-21,"$14,939.04 "
2016-10-24,"$14,923.01 "
2016-10-25,"$14,870.63 "
2016-10-26,"$14,807.56 "
2016-10-27,"$14,833.75 "
2016-10-28,"$14,785.29 "
2016-10-31,"$14,787.27 "
2016-11-01,"$14,778.32 "
2016-11-02,"$14,594.72 "
2016-11-03,"$14,583.42 "
2016-11-04,"$14,509.25 "
2016-11-07,"$14,652.45 "
2016-11-08,"$14,656.84 "
2016-11-09,"$14,759.91 "
2016-11-10,"$14,744.25 "
2016-11-11,"$14,555.41 "
2016-11-14,"$14,598.45 "
2016-11-15,"$14,756.10 "
2016-11-16,"$14,733.22 "
2016-11-17,"$14,826.09 "
2016-11-18,"$14,864.03 "
2016-11-21,"$15,039.87 "
2016-11-22,"$15,100.38 "
2016-11-23,"$15,080.91 "
2016-11-24,"$15,075.20 "
2016-11-25,"$15,075.44 "
2016-11-28,"$15,015.36 "
2016-11-29,"$14,999.81 "
2016-11-30,"$15,082.85 "
2016-12-01,"$15,027.53 "
2016-12-02,"$15,052.52 "
2016-12-05,"$15,095.17 "
2016-12-06,"$15,125.80 "
2016-12-07,"$15,237.75 "
2016-12-08,"$15,295.20 "
2016-12-09,"$15,312.20 "
2016-12-12,"$15,287.70 "
2016-12-13,"$15,385.27 "
2016-12-14,"$15,197.18 "
2016-12-15,"$15,218.31 "
2016-12-16,"$15,252.20 "
2016-12-19,"$15,269.85 "
2016-12-20,"$15,292.96 "
2016-12-21,"$15,305.89 "
2016-12-22,"$15,335.23 "
2016-12-23,"$15,328.15 "
2016-12-28,"$15,361.10 "
2016-12-29,"$15,422.12 "
2016-12-30,"$15,287.59 "
2017-01-03,"$15,403.03 "
2017-01-04,"$15,516.75 "
2017-01-05,"$15,586.58 "
2017-01-06,"$15,496.05 "
2017-01-09,"$15,388.95 "
2017-01-10,"$15,426.28 "
2017-01-11,"$15,491.54 "
2017-01-12,"$15,418.16 "
2017-01-13,"$15,497.28 "
2017-01-16,"$15,479.29 "
2017-01-17,"$15,441.36 "
2017-01-18,"$15,397.85 "
2017-01-19,"$15,409.81 "
2017-01-20,"$15,547.88 "
2017-01-23,"$15,480.13 "
2017-01-24,"$15,610.69 "
2017-01-25,"$15,643.84 "
2017-01-26,"$15,615.52 "
2017-01-27,"$15,575.81 "
2017-01-30,"$15,405.12 "
2017-01-31,"$15,385.96 "
2017-02-01,"$15,402.39 "
2017-02-02,"$15,399.11 "
2017-02-03,"$15,476.39 "
2017-02-06,"$15,456.94 "
2017-02-07,"$15,498.80 "
2017-02-08,"$15,554.04 "
2017-02-09,"$15,617.30 "
2017-02-10,"$15,729.12 "
2017-02-13,"$15,756.58 "
2017-02-14,"$15,786.03 "
2017-02-15,"$15,844.95 "
2017-02-16,"$15,864.17 "
2017-02-17,"$15,838.63 "
2017-02-21,"$15,922.37 "
2017-02-22,"$15,830.22 "
2017-02-23,"$15,781.20 "
2017-02-24,"$15,533.47 "
2017-02-27,"$15,463.51 "
2017-02-28,"$15,399.24 "
2017-03-01,"$15,599.68 "
2017-03-02,"$15,536.65 "
2017-03-03,"$15,608.50 "
2017-03-06,"$15,629.75 "
2017-03-07,"$15,608.78 "
2017-03-08,"$15,496.98 "
2017-03-09,"$15,496.84 "
2017-03-10,"$15,506.68 "
2017-03-13,"$15,544.82 "
2017-03-14,"$15,379.61 "
2017-03-15,"$15,520.91 "
2017-03-16,"$15,562.41 "
2017-03-17,"$15,490.49 "
2017-03-20,"$15,442.32 "
2017-03-21,"$15,313.13 "
2017-03-22,"$15,348.46 "
2017-03-23,"$15,433.61 "
2017-03-24,"$15,442.67 "
2017-03-27,"$15,506.22 "
2017-03-28,"$15,598.57 "
2017-03-29,"$15,657.63 "
2017-03-30,"$15,578.76 "
2017-03-31,"$15,547.75 "
2017-04-03,"$15,584.40 "
2017-04-04,"$15,669.07 "
2017-04-05,"$15,642.99 "
2017-04-06,"$15,697.18 "
2017-04-07,"$15,667.13 "
2017-04-10,"$15,730.79 "
2017-04-11,"$15,727.11 "
2017-04-12,"$15,648.40 "
2017-04-13,"$15,535.48 "
2017-04-17,"$15,684.89 "
2017-04-18,"$15,622.57 "
2017-04-19,"$15,552.88 "
2017-04-20,"$15,625.56 "
2017-04-21,"$15,614.48 "
2017-04-24,"$15,712.46 "
2017-04-25,"$15,745.19 "
2017-04-26,"$15,649.54 "
2017-04-27,"$15,506.47 "
2017-04-28,"$15,586.13 "
2017-05-01,"$15,575.63 "
2017-05-02,"$15,619.65 "
2017-05-03,"$15,543.14 "
2017-05-04,"$15,396.70 "
2017-05-05,"$15,582.04 "
2017-05-08,"$15,652.08 "
2017-05-09,"$15,569.20 "
2017-05-10,"$15,633.21 "
2017-05-11,"$15,550.55 "
2017-05-12,"$15,537.88 "
2017-05-15,"$15,629.47 "
2017-05-16,"$15,543.33 "
2017-05-17,"$15,273.68 "
2017-05-18,"$15,277.20 "
2017-05-19,"$15,458.46 "
2017-05-23,"$15,476.94 "
2017-05-24,"$15,419.49 "
2017-05-25,"$15,410.73 "
2017-05-26,"$15,416.93 "
2017-05-29,"$15,421.91 "
2017-05-30,"$15,372.35 "
2017-05-31,"$15,349.91 "
2017-06-01,"$15,469.91 "
2017-06-02,"$15,442.75 "
2017-06-05,"$15,409.78 "
2017-06-06,"$15,464.56 "
2017-06-07,"$15,372.14 "
2017-06-08,"$15,423.09 "
2017-06-09,"$15,473.21 "
2017-06-12,"$15,383.80 "
2017-06-13,"$15,379.75 "
2017-06-14,"$15,170.13 "
2017-06-15,"$15,160.42 "
2017-06-16,"$15,192.54 "
2017-06-19,"$15,266.04 "
2017-06-20,"$15,149.60 "
2017-06-21,"$15,148.53 "
2017-06-22,"$15,219.90 "
2017-06-23,"$15,319.56 "
2017-06-26,"$15,316.02 "
2017-06-27,"$15,281.22 "
2017-06-28,"$15,355.58 "
2017-06-29,"$15,213.42 "
2017-06-30,"$15,182.19 "
2017-07-04,"$15,130.61 "
2017-07-05,"$15,153.12 "
2017-07-06,"$15,078.00 "
2017-07-07,"$15,027.16 "
2017-07-10,"$15,105.28 "
2017-07-11,"$15,149.14 "
2017-07-12,"$15,143.99 "
2017-07-13,"$15,135.00 "
2017-07-14,"$15,174.81 "
2017-07-17,"$15,165.36 "
2017-07-18,"$15,149.57 "
2017-07-19,"$15,244.71 "
2017-07-20,"$15,264.64 "
2017-07-21,"$15,183.13 "
2017-07-24,"$15,128.69 "
2017-07-25,"$15,202.37 "
2017-07-26,"$15,171.39 "
2017-07-27,"$15,191.36 "
2017-07-28,"$15,128.65 "
2017-07-31,"$15,143.87 "
2017-08-01,"$15,202.10 "
2017-08-02,"$15,265.63 "
2017-08-03,"$15,191.96 "
2017-08-04,"$15,257.97 "
2017-08-08,"$15,256.35 "
2017-08-09,"$15,217.33 "
2017-08-10,"$15,074.25 "
2017-08-11,"$15,033.38 "
2017-08-14,"$15,119.91 "
2017-08-15,"$15,097.84 "
2017-08-16,"$15,082.21 "
2017-08-17,"$15,033.64 "
2017-08-18,"$14,952.33 "
2017-08-21,"$14,951.88 "
2017-08-22,"$14,984.96 "
2017-08-23,"$15,063.16 "
2017-08-24,"$15,076.16 "
2017-08-25,"$15,055.99 "
2017-08-28,"$15,052.03 "
2017-08-29,"$15,082.70 "
2017-08-30,"$15,133.13 "
2017-08-31,"$15,211.87 "
2017-09-01,"$15,191.60 "
2017-09-05,"$15,090.15 "
2017-09-06,"$15,059.83 "
2017-09-07,"$15,024.53 "
2017-09-08,"$14,985.32 "
2017-09-11,"$15,040.30 "
2017-09-12,"$15,143.41 "
2017-09-13,"$15,126.81 "
2017-09-14,"$15,172.72 "
2017-09-15,"$15,173.03 "
2017-09-18,"$15,236.67 "
2017-09-19,"$15,292.97 "
2017-09-20,"$15,389.60 "
2017-09-21,"$15,454.92 "
2017-09-22,"$15,454.23 "
2017-09-25,"$15,516.23 "
2017-09-26,"$15,474.12 "
2017-09-27,"$15,609.66 "
2017-09-28,"$15,618.25 "
2017-09-29,"$15,634.94 "
2017-10-02,"$15,705.00 "
2017-10-03,"$15,728.51 "
2017-10-04,"$15,721.00 "
2017-10-05,"$15,776.30 "
2017-10-06,"$15,728.32 "
2017-10-10,"$15,770.36 "
2017-10-11,"$15,800.40 "
2017-10-12,"$15,742.20 "
2017-10-13,"$15,807.17 "
2017-10-16,"$15,802.70 "
2017-10-17,"$15,816.90 "
2017-10-18,"$15,782.16 "
2017-10-19,"$15,818.00 "
2017-10-20,"$15,857.22 "
2017-10-23,"$15,855.76 "
2017-10-24,"$15,905.14 "
2017-10-25,"$15,854.77 "
2017-10-26,"$15,891.63 "
2017-10-27,"$15,953.51 "
2017-10-30,"$16,002.78 "
2017-10-31,"$16,025.59 "
2017-11-01,"$16,029.33 "
2017-11-02,"$16,014.99 "
2017-11-03,"$16,020.16 "
2017-11-06,"$16,092.20 "
2017-11-07,"$16,131.79 "
2017-11-08,"$16,105.35 "
2017-11-09,"$16,082.09 "
2017-11-10,"$16,039.26 "
2017-11-13,"$16,026.26 "
2017-11-14,"$15,913.13 "
2017-11-15,"$15,878.48 "
2017-11-16,"$15,935.37 "
2017-11-17,"$15,998.57 "
2017-11-20,"$16,004.40 "
2017-11-21,"$16,076.65 "
2017-11-22,"$16,073.58 "
2017-11-23,"$16,074.30 "
2017-11-24,"$16,108.09 "
2017-11-27,"$16,042.12 "
2017-11-28,"$16,029.64 "
2017-11-29,"$15,967.72 "
2017-11-30,"$16,067.48 "
2017-12-01,"$16,038.97 "
2017-12-04,"$15,969.03 "
2017-12-05,"$15,915.68 "
2017-12-06,"$15,908.78 "
2017-12-07,"$16,015.68 "
2017-12-08,"$16,096.07 "
2017-12-11,"$16,103.51 "
2017-12-12,"$16,114.03 "
2017-12-13,"$16,136.59 "
2017-12-14,"$16,016.46 "
2017-12-15,"$16,041.98 "
2017-12-18,"$16,131.64 "
2017-12-19,"$16,133.35 "
2017-12-20,"$16,159.67 "
2017-12-21,"$16,182.63 "
2017-12-22,"$16,165.27 "
2017-12-27,"$16,203.13 "
2017-12-28,"$16,221.95 "
2017-12-29,"$16,209.13 "
2018-01-02,"$16,309.99 "
2018-01-03,"$16,371.55 "
2018-01-04,"$16,412.94 "
2018-01-05,"$16,349.44 "
2018-01-08,"$16,317.65 "
2018-01-09,"$16,319.24 "
2018-01-10,"$16,247.95 "
2018-01-11,"$16,286.94 "
2018-01-12,"$16,308.18 "
2018-01-15,"$16,371.81 "
2018-01-16,"$16,298.88 "
2018-01-17,"$16,326.70 "
2018-01-18,"$16,284.47 "
2018-01-19,"$16,353.46 "
2018-01-22,"$16,347.98 "
2018-01-23,"$16,357.55 "
2018-01-24,"$16,284.21 "
2018-01-25,"$16,204.01 "
2018-01-26,"$16,239.22 "
2018-01-29,"$16,094.72 "
2018-01-30,"$15,955.51 "
2018-01-31,"$15,951.67 "
2018-02-01,"$15,860.92 "
2018-02-02,"$15,606.03 "
2018-02-05,"$15,334.81 "
2018-02-06,"$15,363.93 "
2018-02-07,"$15,330.58 "
2018-02-08,"$15,065.61 "
2018-02-09,"$15,034.53 "
2018-02-12,"$15,241.88 "
2018-02-13,"$15,216.47 "
2018-02-14,"$15,328.27 "
2018-02-15,"$15,407.66 "
2018-02-16,"$15,452.64 "
2018-02-20,"$15,439.44 "
2018-02-21,"$15,524.01 "
2018-02-22,"$15,508.17 "
2018-02-23,"$15,638.45 "
2018-02-26,"$15,714.66 "
2018-02-27,"$15,671.15 "
2018-02-28,"$15,442.68 "
2018-03-01,"$15,393.95 "
2018-03-02,"$15,384.59 "
2018-03-05,"$15,541.28 "
2018-03-06,"$15,545.19 "
2018-03-07,"$15,472.61 "
2018-03-08,"$15,538.70 "
2018-03-09,"$15,577.81 "
2018-03-12,"$15,604.79 "
2018-03-13,"$15,647.14 "
2018-03-14,"$15,653.61 "
2018-03-15,"$15,670.62 "
2018-03-16,"$15,711.33 "
2018-03-19,"$15,589.39 "
2018-03-20,"$15,616.36 "
2018-03-21,"$15,675.28 "
2018-03-22,"$15,399.93 "
2018-03-23,"$15,223.74 "
2018-03-26,"$15,298.56 "
2018-03-27,"$15,216.18 "
2018-03-28,"$15,169.94 "
2018-03-29,"$15,367.29 "
2018-04-02,"$15,213.45 "
2018-04-03,"$15,180.76 "
2018-04-04,"$15,164.37 "
2018-04-05,"$15,356.05 "
2018-04-06,"$15,207.41 "
2018-04-09,"$15,227.70 "
2018-04-10,"$15,262.14 "
2018-04-11,"$15,257.90 "
2018-04-12,"$15,269.27 "
2018-04-13,"$15,273.97 "
2018-04-16,"$15,300.38 "
2018-04-17,"$15,353.30 "
2018-04-18,"$15,529.97 "
2018-04-19,"$15,454.42 "
2018-04-20,"$15,484.32 "
2018-04-23,"$15,552.06 "
2018-04-24,"$15,477.00 "
2018-04-25,"$15,509.75 "
2018-04-26,"$15,637.59 "
2018-04-27,"$15,668.93 "
2018-04-30,"$15,607.88 "
2018-05-01,"$15,618.93 "
2018-05-02,"$15,627.93 "
2018-05-03,"$15,621.47 "
2018-05-04,"$15,729.40 "
2018-05-07,"$15,808.63 "
2018-05-08,"$15,842.71 "
2018-05-09,"$15,910.81 "
2018-05-10,"$15,959.50 "
2018-05-11,"$15,983.32 "
2018-05-14,"$16,085.61 "
2018-05-15,"$16,097.81 "
2018-05-16,"$16,108.06 "
2018-05-17,"$16,143.55 "
2018-05-18,"$16,162.31 "
2018-05-22,"$16,144.79 "
2018-05-23,"$16,133.80 "
2018-05-24,"$16,113.62 "
2018-05-25,"$16,075.67 "
2018-05-28,"$16,016.14 "
2018-05-29,"$15,922.61 "
2018-05-30,"$16,048.66 "
2018-05-31,"$16,061.50 "
2018-06-01,"$16,043.54 "
2018-06-04,"$16,052.24 "
2018-06-05,"$16,122.25 "
2018-06-06,"$16,183.93 "
2018-06-07,"$16,192.78 "
2018-06-08,"$16,202.69 "
2018-06-11,"$16,263.29 "
2018-06-12,"$16,288.98 "
2018-06-13,"$16,265.82 "
2018-06-14,"$16,328.96 "
2018-06-15,"$16,314.42 "
2018-06-18,"$16,383.63 "
2018-06-19,"$16,316.53 "
2018-06-20,"$16,420.95 "
2018-06-21,"$16,335.15 "
2018-06-22,"$16,450.14 "
2018-06-25,"$16,183.96 "
2018-06-26,"$16,280.09 "
2018-06-27,"$16,231.25 "
2018-06-28,"$16,179.89 "
2018-06-29,"$16,277.73 "
2018-07-03,"$16,263.16 "
2018-07-04,"$16,304.72 "
2018-07-05,"$16,266.61 "
2018-07-06,"$16,371.78 "
2018-07-09,"$16,452.34 "
2018-07-10,"$16,548.72 "
2018-07-11,"$16,417.32 "
2018-07-12,"$16,567.42 "
2018-07-13,"$16,561.12 "
2018-07-16,"$16,494.73 "
2018-07-17,"$16,519.24 "
2018-07-18,"$16,477.40 "
2018-07-19,"$16,543.01 "
2018-07-20,"$16,435.46 "
2018-07-23,"$16,420.84 "
2018-07-24,"$16,390.13 "
2018-07-25,"$16,420.76 "
2018-07-26,"$16,455.73 "
2018-07-27,"$16,393.95 "
2018-07-30,"$16,345.47 "
2018-07-31,"$16,434.01 "
2018-08-01,"$16,376.77 "
2018-08-02,"$16,409.16 "
2018-08-03,"$16,420.24 "
2018-08-07,"$16,286.30 "
2018-08-08,"$16,315.08 "
2018-08-09,"$16,416.98 "
2018-08-10,"$16,326.51 "
2018-08-13,"$16,250.75 "
2018-08-14,"$16,330.67 "
2018-08-15,"$16,148.50 "
2018-08-16,"$16,225.65 "
2018-08-17,"$16,323.71 "
2018-08-20,"$16,331.03 "
2018-08-21,"$16,296.97 "
2018-08-22,"$16,347.34 "
2018-08-23,"$16,326.79 "
2018-08-24,"$16,356.05 "
2018-08-27,"$16,444.39 "
2018-08-28,"$16,355.54 "
2018-08-29,"$16,390.29 "
2018-08-30,"$16,371.55 "
2018-08-31,"$16,262.88 "
2018-09-04,"$16,161.30 "
2018-09-05,"$16,137.57 "
2018-09-06,"$16,100.94 "
2018-09-07,"$16,090.27 "
2018-09-10,"$16,057.09 "
2018-09-11,"$16,094.25 "
2018-09-12,"$16,049.02 "
2018-09-13,"$16,001.71 "
2018-09-14,"$16,013.49 "
2018-09-17,"$16,082.31 "
2018-09-18,"$16,196.04 "
2018-09-19,"$16,149.92 "
2018-09-20,"$16,214.75 "
2018-09-21,"$16,224.13 "
2018-09-24,"$16,207.32 "
2018-09-25,"$16,159.50 "
2018-09-26,"$16,169.28 "
2018-09-27,"$16,204.62 "
2018-09-28,"$16,073.14 "
2018-10-01,"$16,104.43 "
2018-10-02,"$16,017.23 "
2018-10-03,"$16,072.05 "
2018-10-04,"$16,006.67 "
2018-10-05,"$15,946.17 "
2018-10-09,"$15,854.05 "
2018-10-10,"$15,517.40 "
2018-10-11,"$15,317.13 "
2018-10-12,"$15,414.29 "
2018-10-15,"$15,409.47 "
2018-10-16,"$15,579.74 "
2018-10-17,"$15,529.90 "
2018-10-18,"$15,404.13 "
2018-10-19,"$15,470.10 "
2018-10-22,"$15,412.70 "
2018-10-23,"$15,285.17 "
2018-10-24,"$14,909.13 "
2018-10-25,"$14,924.08 "
2018-10-26,"$14,888.26 "
2018-10-29,"$14,721.75 "
2018-10-30,"$14,894.50 "
2018-10-31,"$15,027.28 "
2018-11-01,"$15,150.15 "
2018-11-02,"$15,119.28 "
2018-11-05,"$15,217.70 "
2018-11-06,"$15,292.71 "
2018-11-07,"$15,369.43 "
2018-11-08,"$15,357.47 "
2018-11-09,"$15,274.44 "
2018-11-12,"$15,156.40 "
2018-11-13,"$15,131.78 "
2018-11-14,"$15,133.12 "
2018-11-15,"$15,144.88 "
2018-11-16,"$15,155.50 "
2018-11-19,"$15,071.01 "
2018-11-20,"$14,877.00 "
2018-11-21,"$15,095.02 "
2018-11-22,"$15,091.58 "
2018-11-23,"$15,010.73 "
2018-11-26,"$15,012.65 "
2018-11-27,"$14,944.09 "
2018-11-28,"$15,171.25 "
2018-11-29,"$15,194.04 "
2018-11-30,"$15,197.82 "
2018-12-03,"$15,274.98 "
2018-12-04,"$15,063.59 "
2018-12-05,"$15,182.64 "
2018-12-06,"$14,937.00 "
2018-12-07,"$14,795.13 "
2018-12-10,"$14,728.28 "
2018-12-11,"$14,667.83 "
2018-12-12,"$14,783.06 "
2018-12-13,"$14,750.35 "
2018-12-14,"$14,595.07 "
2018-12-17,"$14,362.65 "
2018-12-18,"$14,416.89 "
2018-12-19,"$14,264.06 "
2018-12-20,"$14,141.77 "
2018-12-21,"$13,935.44 "
2018-12-24,"$13,780.19 "
2018-12-27,"$14,165.21 "
2018-12-28,"$14,222.00 "
2018-12-31,"$14,322.86 "
2019-01-02,"$14,347.16 "
2019-01-03,"$14,212.75 "
2019-01-04,"$14,426.62 "
2019-01-07,"$14,504.13 "
2019-01-08,"$14,605.15 "
2019-01-09,"$14,804.73 "
2019-01-10,"$14,903.49 "
2019-01-11,"$14,939.18 "
2019-01-14,"$14,975.53 "
2019-01-15,"$15,046.28 "
2019-01-16,"$15,111.26 "
2019-01-17,"$15,211.22 "
2019-01-18,"$15,303.83 "
2019-01-21,"$15,354.16 "
2019-01-22,"$15,233.76 "
2019-01-23,"$15,208.33 "
2019-01-24,"$15,280.78 "
2019-01-25,"$15,366.05 "
2019-01-28,"$15,378.62 "
2019-01-29,"$15,463.14 "
2019-01-30,"$15,484.55 "
2019-01-31,"$15,540.60 "
2019-02-01,"$15,506.31 "
2019-02-04,"$15,602.32 "
2019-02-05,"$15,702.69 "
2019-02-06,"$15,712.31 "
2019-02-07,"$15,703.36 "
2019-02-08,"$15,633.33 "
2019-02-11,"$15,568.85 "
2019-02-12,"$15,642.10 "
2019-02-13,"$15,626.73 "
2019-02-14,"$15,695.98 "
2019-02-15,"$15,838.24 "
2019-02-19,"$15,937.44 "
2019-02-20,"$16,031.24 "
2019-02-21,"$16,000.86 "
2019-02-22,"$16,013.01 "
2019-02-25,"$16,057.03 "
2019-02-26,"$16,067.91 "
2019-02-27,"$16,074.30 "
2019-02-28,"$15,999.01 "
2019-03-01,"$16,068.25 "
2019-03-04,"$16,038.13 "
2019-03-05,"$16,086.54 "
2019-03-06,"$16,092.07 "
2019-03-07,"$16,056.51 "
2019-03-08,"$15,996.21 "
2019-03-11,"$16,106.24 "
2019-03-12,"$16,136.66 "
2019-03-13,"$16,149.97 "
2019-03-14,"$16,087.55 "
2019-03-15,"$16,140.35 "
2019-03-18,"$16,251.37 "
2019-03-19,"$16,188.10 "
2019-03-20,"$16,167.56 "
2019-03-21,"$16,244.59 "
2019-03-22,"$16,089.33 "
2019-03-25,"$16,065.86 "
2019-03-26,"$16,155.16 "
2019-03-27,"$16,132.53 "
2019-03-28,"$16,155.49 "
2019-03-29,"$16,102.09 "
2019-04-01,"$16,228.06 "
2019-04-02,"$16,263.87 "
2019-04-03,"$16,279.86 "
2019-04-04,"$16,311.61 "
2019-04-05,"$16,396.15 "
2019-04-08,"$16,407.29 "
